1c. LEA ID,1s. Latitude,1t. Longitude,1a. State,1b. Local Education Agency (LEA) or entity name,1l. LEA type (name),adoption_count,adopted,knn5_peer_adopt_count,knn5_peer_adopt_share,knn5_peer_adopt_share_idw,within_50km_peer_count,within_50km_peer_adopt_count,within_50km_peer_adopt_share,within_100km_peer_count,within_100km_peer_adopt_count,within_100km_peer_adopt_share
100213,33.397344,-86.956911,ALABAMA,Alabama Aerospace and Aviation,Independent charter district,0,0,1,0.2,0.03190388854957705,20,2,0.1,43,3,0.06976744186046512
100240,32.462807,-86.474304,ALABAMA,Autauga County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.2130963878695169,9,1,0.1111111111111111,30,2,0.06666666666666667
100270,30.912515,-87.787491,ALABAMA,Baldwin County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,22,2,0.09090909090909091
100300,31.881958,-85.461165,ALABAMA,Barbour County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,41,3,0.07317073170731707
100330,33.401041,-86.957423,ALABAMA,Bessemer City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.031220633800717268,20,2,0.1,43,3,0.06976744186046512
100360,32.9455,-87.143074,ALABAMA,Bibb County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,41,4,0.0975609756097561
2501710,42.47787,-71.455511,MASSACHUSETTS,Acton-Boxborough,Regular public school district that is not a component of a supervisory union,1,1,0,0.0,0.0,236,20,0.0847457627118644,546,41,0.07509157509157509
100420,33.946027,-86.476206,ALABAMA,Blount County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,1,0.06666666666666667,60,7,0.11666666666666667
100450,31.118078,-87.073117,ALABAMA,Brewton City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,2,0,0.0,15,0,0.0
100480,32.144752,-85.716937,ALABAMA,Bullock County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,40,3,0.075
100510,31.815031,-86.626547,ALABAMA,Butler County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,2,0,0.0,28,2,0.07142857142857142
100540,31.321586,-86.482976,ALABAMA,Calhoun County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,23,0,0.0
100600,32.890345,-85.382695,ALABAMA,Chambers County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.29190095422111867,8,1,0.125,43,5,0.11627906976744186
100630,34.151676,-85.678793,ALABAMA,Cherokee County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.18097581645138014,13,1,0.07692307692307693,50,5,0.1
100660,32.868878,-86.622212,ALABAMA,Chilton County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,48,5,0.10416666666666667
100690,32.084838,-88.2326,ALABAMA,Choctaw County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,3,0,0.0,23,0,0.0
100720,31.709669,-87.780118,ALABAMA,Clarke County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,2,0,0.0,17,0,0.0
806900,39.926677,-104.966609,COLORADO,Adams 12 Five Star Schools,Regular public school district that is not a component of a supervisory union,4,1,0,0.0,0.0,42,6,0.14285714285714285,78,10,0.1282051282051282
100780,33.677552,-85.552646,ALABAMA,Cleburne County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,1,0.1,59,6,0.1016949152542373
100810,31.410122,-86.056394,ALABAMA,Coffee County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,28,0,0.0
100840,34.714351,-87.702389,ALABAMA,Colbert County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.42327841501042746,9,1,0.1111111111111111,34,5,0.14705882352941177
100870,31.455421,-86.969959,ALABAMA,Conecuh County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,17,0,0.0
100900,32.887557,-86.222306,ALABAMA,Coosa County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,54,6,0.1111111111111111
100930,31.321586,-86.482976,ALABAMA,Covington County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,23,0,0.0
100960,31.7051,-86.2677,ALABAMA,Crenshaw County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,33,1,0.030303030303030304
100990,34.1792,-86.8405,ALABAMA,Cullman City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,54,5,0.09259259259259259
101020,34.180941,-86.84041,ALABAMA,Cullman County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,54,5,0.09259259259259259
101050,31.425172,-85.619826,ALABAMA,Dale County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,33,1,0.030303030303030304
101080,31.316204,-85.709728,ALABAMA,Daleville City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,32,1,0.03125
101110,32.41171,-87.023871,ALABAMA,Dallas County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.8472091740919637,4,1,0.25,26,2,0.07692307692307693
101140,34.497227,-85.851233,ALABAMA,DeKalb County,Regular public school district that is not a component of a supervisory union,0,0,2,0.4,0.46077663072414143,10,2,0.2,50,3,0.06
101170,34.602206,-86.981891,ALABAMA,Decatur City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,1,0.09090909090909091,38,4,0.10526315789473684
101200,32.510583,-87.834922,ALABAMA,Demopolis City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,24,1,0.041666666666666664
101230,31.205412,-85.434158,ALABAMA,Dothan City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,34,1,0.029411764705882353
101260,31.423669,-86.105062,ALABAMA,Elba City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,28,0,0.0
101290,32.55016,-86.219743,ALABAMA,Elmore County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.20159560127820028,10,1,0.1,34,3,0.08823529411764706
101320,31.324232,-85.852006,ALABAMA,Enterprise City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,30,0,0.0
101350,31.106169,-87.071849,ALABAMA,Escambia County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,2,0,0.0,15,0,0.0
101380,34.013157,-86.003129,ALABAMA,Etowah County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,1,0.07142857142857142,55,6,0.10909090909090909
101410,31.867992,-85.151572,ALABAMA,Eufaula City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,41,2,0.04878048780487805
3906190,38.811395,-83.584054,OHIO,Adams County Ohio Valley Local,Regular public school district that is not a component of a supervisory union,4,1,0,0.0,0.0,22,2,0.09090909090909091,167,8,0.04790419161676647
101470,33.684904,-87.832177,ALABAMA,Fayette County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.14278761617130387,2,0,0.0,38,4,0.10526315789473684
101530,34.793586,-87.67972,ALABAMA,Florence City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1934622237535358,8,1,0.125,34,5,0.14705882352941177
601710,34.572373,-117.406551,CALIFORNIA,Adelanto Elementary,Regular public school district that is not a component of a supervisory union,3,1,0,0.0,0.0,38,10,0.2631578947368421,344,53,0.15406976744186046
101590,34.508299,-87.727046,ALABAMA,Franklin County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.06386307844764824,9,1,0.1111111111111111,40,5,0.125
101620,34.013852,-86.018098,ALABAMA,Gadsden City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,1,0.07142857142857142,56,6,0.10714285714285714
101640,31.045519,-85.881578,ALABAMA,Geneva City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,26,0,0.0
101660,31.031117,-85.866475,ALABAMA,Geneva County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,0,0.0,26,0,0.0
101680,32.841464,-87.889358,ALABAMA,Greene County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,24,1,0.041666666666666664
101690,34.308812,-86.339579,ALABAMA,Guntersville City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.20320295055456916,14,1,0.07142857142857142,50,4,0.08
101710,32.70705,-87.593647,ALABAMA,Hale County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,25,1,0.04
101720,34.225543,-87.60498,ALABAMA,Haleyville City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,33,3,0.09090909090909091
101730,34.44704,-86.931461,ALABAMA,Hartselle City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,1,0.09090909090909091,45,4,0.08888888888888889
101740,31.566851,-85.252131,ALABAMA,Henry County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,1,0.08333333333333333,37,2,0.05405405405405406
101760,33.477464,-86.80551,ALABAMA,Homewood City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.12689915033719168,20,2,0.1,47,4,0.0851063829787234
101770,31.220962,-85.396924,ALABAMA,Houston County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,34,1,0.029411764705882353
101800,34.712323,-86.586335,ALABAMA,Huntsville City,Regular public school district that is not a component of a supervisory union,25,1,0,0.0,0.0,12,0,0.0,42,3,0.07142857142857142
101830,34.675199,-86.061521,ALABAMA,Jackson County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.05360741530115095,9,3,0.3333333333333333,50,4,0.08
101860,33.786983,-85.768305,ALABAMA,Jacksonville City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,0,0.0,46,5,0.10869565217391304
2500085,42.333658,-71.577779,MASSACHUSETTS,Advanced Math and Science Academy Charter (District),Independent charter district,2,1,0,0.0,0.0,218,14,0.06422018348623854,593,43,0.07251264755480608
101920,33.48761,-86.793791,ALABAMA,Jefferson County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1574061263590132,21,2,0.09523809523809523,48,4,0.08333333333333333
101950,33.753695,-88.115146,ALABAMA,Lamar County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,1,0.1111111111111111,29,3,0.10344827586206896
2902910,38.554715,-90.323894,MISSOURI,AFFTON 101,Regular public school district that is not a component of a supervisory union,1,1,1,0.2,0.15594040300074763,113,12,0.10619469026548672,189,17,0.08994708994708994
102010,34.832753,-87.622315,ALABAMA,Lauderdale County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1649915167850704,8,1,0.125,34,6,0.17647058823529413
102040,34.475532,-87.293089,ALABAMA,Lawrence County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,1,0.07142857142857142,34,3,0.08823529411764706
102070,32.620993,-85.39166,ALABAMA,Lee County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.048730344194220405,10,1,0.1,35,5,0.14285714285714285
102100,34.800964,-86.972551,ALABAMA,Limestone County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,1,0.1,40,4,0.1
102130,32.307675,-87.797743,ALABAMA,Linden City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,21,1,0.047619047619047616
102160,32.181682,-86.581037,ALABAMA,Lowndes County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.2057621645752918,9,2,0.2222222222222222,29,2,0.06896551724137931
102190,32.407393,-85.670017,ALABAMA,Macon County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,34,4,0.11764705882352941
102220,34.785482,-86.523002,ALABAMA,Madison County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.3762573441826112,11,1,0.09090909090909091,40,4,0.1
102250,32.306496,-87.796738,ALABAMA,Marengo County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,21,1,0.047619047619047616
102310,34.116154,-87.996594,ALABAMA,Marion County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,36,5,0.1388888888888889
102350,33.459214,-86.911176,ALABAMA,Midfield City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.5179085370084074,20,2,0.1,42,3,0.07142857142857142
102370,30.718638,-88.219762,ALABAMA,Mobile County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,1,0.1,25,4,0.16
102400,31.518487,-87.316688,ALABAMA,Monroe County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,2,0,0.0,14,0,0.0
400450,33.4506,-112.3367,ARIZONA,Agua Fria Union High School District (4289),Regular public school district that is not a component of a supervisory union,6,1,0,0.0,0.0,322,18,0.055900621118012424,402,21,0.05223880597014925
102480,34.52823,-86.90049,ALABAMA,Morgan County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,1,0.08333333333333333,41,4,0.0975609756097561
102490,33.501803,-86.753896,ALABAMA,Mountain Brook City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1775264932118628,21,2,0.09523809523809523,51,5,0.09803921568627451
102520,34.733611,-87.63556,ALABAMA,Muscle Shoals City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.24539215394835648,8,1,0.125,36,6,0.16666666666666666
102550,33.940281,-86.485434,ALABAMA,Oneonta City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,16,1,0.0625,60,7,0.11666666666666667
102580,32.64427,-85.391232,ALABAMA,Opelika City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.053527224907303356,10,1,0.1,36,5,0.1388888888888889
102610,31.28649,-86.250866,ALABAMA,Opp City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,26,0,0.0
102635,33.615916,-85.835125,ALABAMA,Oxford City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,1,0.07142857142857142,55,5,0.09090909090909091
102640,31.468386,-85.674847,ALABAMA,Ozark City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,11,0,0.0,33,1,0.030303030303030304
102650,33.605865,-86.273974,ALABAMA,Pell City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,16,0,0.0,54,5,0.09259259259259259
102670,32.634091,-87.320651,ALABAMA,Perry County,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.06523860018864423,5,1,0.2,28,2,0.07142857142857142
102700,32.469809,-85.004364,ALABAMA,Phenix City,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.017223079362733335,10,2,0.2,40,3,0.075
102730,33.255347,-88.168439,ALABAMA,Pickens County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,25,1,0.04
102760,33.927086,-85.615744,ALABAMA,Piedmont City,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,12,0,0.0,54,5,0.09259259259259259
102790,31.806302,-85.972906,ALABAMA,Pike County,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,35,1,0.02857142857142857
