nces_id,state,precip,tmin,precip_state_resid,tmin_state_resid,precip_state_z,tmin_state_z,hdd_proxy,cdd_proxy,hdd_proxy_state_resid,cdd_proxy_state_resid,climate_anomaly
0101760,AL,133.3069,2.1452,-2.3736344666666582,1.2661413486066668,-0.33917604971898246,0.8465995778443348,2853.864,0.0,-227.90544274920012,0.0,0.9120149329419883
0101770,AL,121.7719,3.7861998,-13.908634466666669,2.9071411486066667,-1.9874482619955092,1.9438465317104798,2558.484036,0.0,-523.2854067492003,0.0,2.780016174944281
0101800,AL,135.2119,-0.4716,-0.4686344666666571,-1.3506586513933332,-0.06696464405042743,-0.9031116828620517,3324.888,0.0,243.11855725079977,0.0,0.9055909536179828
0101800,AL,135.2119,-0.4716,-0.4686344666666571,-1.3506586513933332,-0.06696464405042743,-0.9031116828620517,3324.888,0.0,243.11855725079977,0.0,0.9055909536179828
0101800,AL,135.2119,-0.4716,-0.4686344666666571,-1.3506586513933332,-0.06696464405042743,-0.9031116828620517,3324.888,0.0,243.11855725079977,0.0,0.9055909536179828
0101800,AL,135.2119,-0.4716,-0.4686344666666571,-1.3506586513933332,-0.06696464405042743,-0.9031116828620517,3324.888,0.0,243.11855725079977,0.0,0.9055909536179828
0101830,AL,144.29889,-1.2214,8.618355533333329,-2.100458651393333,1.2315037660262642,-1.4044619974744212,3459.852,0.0,378.0825572507997,0.0,1.8679172969076316
0101860,AL,129.6259,-0.3782,-6.05463446666667,-1.2572586513933333,-0.8651656477588532,-0.8406602032877715,3308.076,0.0,226.30655725079987,0.0,1.2063254848728984
0101920,AL,134.2379,1.1790999,-1.442634466666675,0.3000412486066667,-0.20614254910091423,0.20062119816703192,3027.762018,0.0,-54.007424749200254,0.0,0.2876519002262949
0101950,AL,140.40689,-0.1744,4.726355533333333,-1.0534586513933333,0.6753637183296687,-0.7043902724822222,3271.392,0.0,189.62255725079967,0.0,0.9758492752488241
2902910,MO,68.569,-4.6644,13.189808388581959,1.3685914348066301,0.6625586531229063,0.7324279511463354,4079.592,0.0,-246.34645826519272,0.0,0.9876409633305305
0102010,AL,133.1539,-1.0837,-2.5266344666666782,-1.9627586513933335,-0.3610386980482708,-1.3123895270528112,3435.0660000000003,0.0,353.2965572508001,0.0,1.3611448167650244
0102040,AL,135.173,-0.43179998,-0.5075344666666695,-1.3108586313933333,-0.07252318666486846,-0.8764995829039581,3317.7239964,0.0,235.95455365079988,0.0,0.8794948160363653
0102070,AL,127.0289,1.4247999,-8.651634466666678,0.5457412486066667,-1.2362590968513671,0.364907370880101,2983.536018,0.0,-98.23342474920037,0.0,1.2889895049496662
0102100,AL,137.8929,-0.7511,2.212365533333326,-1.6301586513933333,0.3161318276542398,-1.0899980698107812,3375.1980000000003,0.0,293.42855725080017,0.0,1.1349163513877305
0102130,AL,137.85489,1.3342,2.1743555333333404,0.4551413486066668,0.31070045992224093,0.30432816526680523,2999.844,0.0,-81.9254427492001,0.0,0.4349142535840277
0102160,AL,130.1989,2.2691,-5.481634466666662,1.3900413486066667,-0.7832878863687828,0.9294447418620363,2831.562,0.0,-250.20744274920025,0.0,1.215486503876971
0102190,AL,122.9089,1.5891999,-12.771634466666669,0.7101412486066668,-1.8249787773523873,0.4748326732570997,2953.9440179999997,0.0,-127.82542474920047,0.0,1.8857395380537307
0102220,AL,134.994,-0.7608,-0.6865344666666715,-1.6398586513933333,-0.09810105627886945,-1.0964839301091807,3376.944,0.0,295.1745572507998,0.0,1.100863672863586
0102250,AL,137.162,1.5060999,1.4814655333333349,0.6270412486066667,0.2116912416158438,0.41926824121617146,2968.902018,0.0,-112.86742474919993,0.0,0.4696797205217182
0102310,AL,139.0179,-1.3593999,3.337365533333326,-2.2384585513933333,0.4768865947813391,-1.4967349946489685,3484.691982,0.0,402.9225392507997,0.0,1.570871245038558
0102350,AL,131.761,1.2933999,-3.9195344666666756,0.41434124860666677,-0.5600745337205697,0.27704736642549266,3007.188018,0.0,-74.58142474920032,0.0,0.6248509634829851
0102370,AL,146.16,3.842,10.479465533333325,2.962941348606667,1.4974435923799667,1.9811570782901453,2548.44,0.0,-533.3294427492001,0.0,2.4834090845486907
0102400,AL,140.90889,1.7461,5.2283555333333425,0.8670413486066667,0.7470960677499402,0.5797432020617305,2925.702,0.0,-156.06744274919993,0.0,0.9456504189097638
0400450,AZ,23.986,5.3536,-5.532784846511625,4.025803262344186,-0.4334069594436973,0.9370469182874688,2276.352,0.0,-724.6445872219538,0.0,1.032423614397827
0102480,AL,133.4429,-0.2917,-2.2376344666666625,-1.1707586513933332,-0.31974258453739596,-0.7828223769154455,3292.506,0.0,210.7365572507997,0.0,0.8456040410063104
