NCES District ID,IS_APPLICANT,Round,IS_ADOPTER,NUM_ADOPTED,Funding Mechanism,IV_Z
4013920,1,R1 - 2022 Rebates,0,0.0,None,0
4014160,1,R1 - 2022 Rebates,0,0.0,None,0
4015480,1,R1 - 2022 Rebates,0,0.0,None,0
4015750,1,R1 - 2022 Rebates,0,0.0,None,0
4015990,1,R1 - 2022 Rebates,0,0.0,None,0
4016590,1,R1 - 2022 Rebates,0,0.0,None,0
4017220,1,R1 - 2022 Rebates,0,0.0,None,0
4017250,1,R1 - 2022 Rebates,1,23.0,COMPETITIVE_R2,0
4020280,1,R1 - 2022 Rebates,0,0.0,None,0
4020970,1,R1 - 2022 Rebates,0,0.0,None,0
4021840,1,R3 - 2023 Rebates,0,0.0,None,0
4022800,1,R1 - 2022 Rebates,0,0.0,None,0
4022950,1,R1 - 2022 Rebates,0,0.0,None,0
4023370,1,R1 - 2022 Rebates,0,0.0,None,0
4023550,1,R1 - 2022 Rebates,0,0.0,None,0
4023610,1,R3 - 2023 Rebates,0,0.0,None,0
4024870,1,R3 - 2023 Rebates,0,0.0,None,0
4026010,1,R1 - 2022 Rebates,0,0.0,None,0
4026100,1,R1 - 2022 Rebates,0,0.0,None,0
4026880,1,R1 - 2022 Rebates,0,0.0,None,0
4027300,1,R1 - 2022 Rebates,0,0.0,None,0
4027450,1,R1 - 2022 Rebates,0,0.0,None,0
4027840,1,R3 - 2023 Rebates,0,0.0,None,0
4027930,1,R1 - 2022 Rebates,0,0.0,None,0
4029520,1,R1 - 2022 Rebates,0,0.0,None,0
4029640,1,R1 - 2022 Rebates,0,0.0,None,0
4030048,1,R1 - 2022 Rebates,0,0.0,None,0
4030240,1,R3 - 2023 Rebates,0,0.0,None,0
4030270,1,R1 - 2022 Rebates,0,0.0,None,0
4030390,1,R1 - 2022 Rebates,0,0.0,None,0
4031470,1,R1 - 2022 Rebates,0,0.0,None,0
4032730,1,R1 - 2022 Rebates,0,0.0,None,0
4033090,1,R3 - 2023 Rebates,0,0.0,None,0
4033240,1,R1 - 2022 Rebates,0,0.0,None,0
4033480,1,R1 - 2022 Rebates,0,0.0,None,0
4033602,1,R1 - 2022 Rebates,0,0.0,None,0
4100023,1,R1 - 2022 Rebates,0,0.0,None,0
4100040,1,R1 - 2022 Rebates,0,0.0,None,0
4101020,1,R1 - 2022 Rebates,0,0.0,None,0
4101920,1,R1 - 2022 Rebates,1,50.0,COMPETITIVE_R2,0
4101980,1,R1 - 2022 Rebates,0,0.0,None,0
4102040,1,R1 - 2022 Rebates,0,0.0,None,0
4102800,1,R1 - 2022 Rebates,0,0.0,None,0
4103420,1,R1 - 2022 Rebates,0,0.0,None,0
4103660,1,R1 - 2022 Rebates,0,0.0,None,0
4103720,1,R1 - 2022 Rebates,0,0.0,None,0
4104350,1,R1 - 2022 Rebates,0,0.0,None,0
4104620,1,R1 - 2022 Rebates,0,0.0,None,0
4104740,1,R1 - 2022 Rebates,0,0.0,None,0
4106000,0,,1,2.0,COMPETITIVE_R2,0
4106510,1,R1 - 2022 Rebates,0,0.0,None,0
4106630,1,R1 - 2022 Rebates,0,0.0,None,0
4107020,1,R1 - 2022 Rebates,0,0.0,None,0
4107080,1,R1 - 2022 Rebates,0,0.0,None,0
4107980,1,R1 - 2022 Rebates,0,0.0,None,0
4108010,0,,1,3.0,COMPETITIVE_R2,0
4108650,1,R1 - 2022 Rebates,0,0.0,None,0
4108820,1,R3 - 2023 Rebates,0,0.0,None,0
4108830,1,R1 - 2022 Rebates,0,0.0,None,0
4108940,1,R1 - 2022 Rebates,0,0.0,None,0
4109150,1,R1 - 2022 Rebates,0,0.0,None,0
4110040,1,R1 - 2022 Rebates,1,18.0,COMPETITIVE_R2,0
4110350,1,R2 - Grants,0,0.0,None,0
4110410,1,R1 - 2022 Rebates,0,0.0,None,0
4110820,1,R1 - 2022 Rebates,0,0.0,None,0
4111970,1,R1 - 2022 Rebates,0,0.0,None,0
4112240,1,R1 - 2022 Rebates,0,0.0,None,0
4113350,1,R3 - 2023 Rebates,1,1.0,COMPETITIVE_R2,0
4113650,1,R1 - 2022 Rebates,0,0.0,None,0
4200076,1,R1 - 2022 Rebates,0,0.0,None,0
4200853,1,R3 - 2023 Rebates,0,0.0,None,0
4202280,1,R1 - 2022 Rebates,0,0.0,None,0
4202400,1,R1 - 2022 Rebates,0,0.0,None,0
4202850,1,R2 - Grants,0,0.0,None,0
4203420,1,R1 - 2022 Rebates,0,0.0,None,0
4203570,1,R1 - 2022 Rebates,0,0.0,None,0
4204020,1,R1 - 2022 Rebates,0,0.0,None,0
4204080,1,R1 - 2022 Rebates,0,0.0,None,0
4204200,1,R1 - 2022 Rebates,0,0.0,None,0
4204830,1,R1 - 2022 Rebates,0,0.0,None,0
4205040,1,R1 - 2022 Rebates,0,0.0,None,0
4205070,1,R2 - Grants,0,0.0,None,0
4205400,1,R1 - 2022 Rebates,0,0.0,None,0
4205550,1,R1 - 2022 Rebates,0,0.0,None,0
4205700,1,R1 - 2022 Rebates,0,0.0,None,0
4205860,1,R1 - 2022 Rebates,0,0.0,None,0
4206590,1,R1 - 2022 Rebates,0,0.0,None,0
4207290,1,R1 - 2022 Rebates,0,0.0,None,0
4208060,1,R1 - 2022 Rebates,0,0.0,None,0
4208550,1,R2 - Grants,0,0.0,None,0
4208850,1,R2 - Grants,0,0.0,None,0
4209360,1,R1 - 2022 Rebates,0,0.0,None,0
4209480,1,R1 - 2022 Rebates,0,0.0,None,0
4209930,1,R1 - 2022 Rebates,0,0.0,None,0
4210530,1,R1 - 2022 Rebates,0,0.0,None,0
4210950,1,R1 - 2022 Rebates,0,0.0,None,0
4211220,1,R1 - 2022 Rebates,0,0.0,None,0
4211420,1,R1 - 2022 Rebates,0,0.0,None,0
4211610,1,R1 - 2022 Rebates,0,0.0,None,0
4211670,1,R3 - 2023 Rebates,0,0.0,None,0
4211700,1,R1 - 2022 Rebates,0,0.0,None,0
4211940,1,R1 - 2022 Rebates,0,0.0,None,0
4212300,1,R1 - 2022 Rebates,0,0.0,None,0
4212990,1,R1 - 2022 Rebates,0,0.0,None,0
4213020,1,R2 - Grants,0,0.0,None,0
4213320,0,,1,15.0,COMPETITIVE_R2,0
4214160,1,R1 - 2022 Rebates,0,0.0,None,0
4214940,1,R1 - 2022 Rebates,0,0.0,None,0
4215480,1,R1 - 2022 Rebates,0,0.0,None,0
4215830,1,R2 - Grants,0,0.0,None,0
4215960,1,R1 - 2022 Rebates,0,0.0,None,0
4216620,1,R3 - 2023 Rebates,1,15.0,COMPETITIVE_R2,0
4216740,1,R1 - 2022 Rebates,0,0.0,None,0
4217130,1,R1 - 2022 Rebates,0,0.0,None,0
4217280,1,R1 - 2022 Rebates,0,0.0,None,0
4217460,1,R1 - 2022 Rebates,0,0.0,None,0
4217730,1,R1 - 2022 Rebates,0,0.0,None,0
4217790,1,R1 - 2022 Rebates,0,0.0,None,0
4217880,1,R1 - 2022 Rebates,0,0.0,None,0
4218240,1,R1 - 2022 Rebates,0,0.0,None,0
4218450,1,R3 - 2023 Rebates,0,0.0,None,0
4218590,1,R1 - 2022 Rebates,0,0.0,None,0
4218630,1,R1 - 2022 Rebates,0,0.0,None,0
4218840,1,R1 - 2022 Rebates,0,0.0,None,0
4218990,1,R1 - 2022 Rebates,1,20.0,COMPETITIVE_R2,0
4219050,1,R1 - 2022 Rebates,0,0.0,None,0
4219170,1,R2 - Grants,1,45.0,COMPETITIVE_R2,0
4219350,1,R1 - 2022 Rebates,0,0.0,None,0
4219860,1,R1 - 2022 Rebates,0,0.0,None,0
4219920,1,R1 - 2022 Rebates,0,0.0,None,0
4220040,1,R1 - 2022 Rebates,0,0.0,None,0
4220550,1,R1 - 2022 Rebates,0,0.0,None,0
4220580,1,R1 - 2022 Rebates,0,0.0,None,0
4220970,1,R1 - 2022 Rebates,0,0.0,None,0
4221810,1,R1 - 2022 Rebates,0,0.0,None,0
4222590,1,R1 - 2022 Rebates,0,0.0,None,0
4223550,1,R1 - 2022 Rebates,0,0.0,None,0
4223700,1,R1 - 2022 Rebates,0,0.0,None,0
4223760,1,R1 - 2022 Rebates,0,0.0,None,0
4224090,1,R1 - 2022 Rebates,0,0.0,None,0
4224210,1,R1 - 2022 Rebates,0,0.0,None,0
4224320,1,R1 - 2022 Rebates,0,0.0,None,0
4224390,1,R1 - 2022 Rebates,0,0.0,None,0
4224540,1,R1 - 2022 Rebates,0,0.0,None,0
4224750,1,R1 - 2022 Rebates,0,0.0,None,0
4224790,1,R1 - 2022 Rebates,0,0.0,None,0
4225170,1,R1 - 2022 Rebates,0,0.0,None,0
4225200,1,R1 - 2022 Rebates,0,0.0,None,0
4225950,1,R1 - 2022 Rebates,0,0.0,None,0
4226300,1,R1 - 2022 Rebates,0,0.0,None,0
4226390,0,,1,25.0,COMPETITIVE_R2,0
4226460,1,R1 - 2022 Rebates,0,0.0,None,0
4226520,1,R1 - 2022 Rebates,0,0.0,None,0
4226550,1,R1 - 2022 Rebates,0,0.0,None,0
4400030,1,R1 - 2022 Rebates,0,0.0,None,0
4400240,1,R1 - 2022 Rebates,0,0.0,None,0
4400690,1,R1 - 2022 Rebates,0,0.0,None,0
4400720,1,R1 - 2022 Rebates,0,0.0,None,0
4400840,1,R2 - Grants,0,0.0,None,0
4400900,1,R1 - 2022 Rebates,0,0.0,None,0
4401170,1,R1 - 2022 Rebates,0,0.0,None,0
4500750,1,R1 - 2022 Rebates,0,0.0,None,0
4500930,1,R1 - 2022 Rebates,0,0.0,None,0
4500960,1,R1 - 2022 Rebates,0,0.0,None,0
4501020,1,R1 - 2022 Rebates,0,0.0,None,0
4501050,1,R1 - 2022 Rebates,0,0.0,None,0
4501250,1,R1 - 2022 Rebates,0,0.0,None,0
4501440,1,R2 - Grants,0,0.0,None,0
4501500,1,R3 - 2023 Rebates,0,0.0,None,0
4501560,1,R1 - 2022 Rebates,0,0.0,None,0
4501830,1,R1 - 2022 Rebates,0,0.0,None,0
4501860,1,R1 - 2022 Rebates,0,0.0,None,0
4501920,1,R1 - 2022 Rebates,0,0.0,None,0
4501950,1,R1 - 2022 Rebates,0,0.0,None,0
4502070,1,R1 - 2022 Rebates,0,0.0,None,0
4502100,1,R3 - 2023 Rebates,0,0.0,None,0
4502160,1,R1 - 2022 Rebates,0,0.0,None,0
4502190,1,R1 - 2022 Rebates,0,0.0,None,0
4502220,1,R1 - 2022 Rebates,0,0.0,None,0
4502250,1,R1 - 2022 Rebates,0,0.0,None,0
4502340,1,R1 - 2022 Rebates,0,0.0,None,0
4502370,1,R1 - 2022 Rebates,0,0.0,None,0
4502400,1,R1 - 2022 Rebates,0,0.0,None,0
4502610,1,R1 - 2022 Rebates,0,0.0,None,0
4502670,1,R1 - 2022 Rebates,0,0.0,None,0
4502970,1,R1 - 2022 Rebates,0,0.0,None,0
4503030,1,R1 - 2022 Rebates,0,0.0,None,0
4503060,1,R1 - 2022 Rebates,0,0.0,None,0
4503460,1,R1 - 2022 Rebates,0,0.0,None,0
4503660,1,R1 - 2022 Rebates,0,0.0,None,0
4503750,1,R1 - 2022 Rebates,0,0.0,None,0
4503780,1,R1 - 2022 Rebates,0,0.0,None,0
4503909,1,R1 - 2022 Rebates,0,0.0,None,0
4503913,1,R1 - 2022 Rebates,0,0.0,None,0
4600028,1,R1 - 2022 Rebates,0,0.0,None,0
4609512,1,R1 - 2022 Rebates,0,0.0,None,0
4621420,1,R1 - 2022 Rebates,0,0.0,None,0
4630800,1,R1 - 2022 Rebates,0,0.0,None,0
4631710,1,R1 - 2022 Rebates,0,0.0,None,0
4644940,1,R1 - 2022 Rebates,0,0.0,None,0
4672450,1,R2 - Grants,0,0.0,None,0
4674520,1,R3 - 2023 Rebates,0,0.0,None,0
4680439,1,R1 - 2022 Rebates,0,0.0,None,0
4700001,1,R1 - 2022 Rebates,0,0.0,None,0
4700147,1,R1 - 2022 Rebates,0,0.0,None,0
4700148,1,R2 - Grants,0,0.0,None,0
4700240,1,R3 - 2023 Rebates,0,0.0,None,0
4700270,1,R1 - 2022 Rebates,0,0.0,None,0
4700330,1,R1 - 2022 Rebates,0,0.0,None,0
4700360,1,R1 - 2022 Rebates,0,0.0,None,0
4700450,1,R1 - 2022 Rebates,0,0.0,None,0
4700480,1,R1 - 2022 Rebates,0,0.0,None,0
4700510,1,R1 - 2022 Rebates,0,0.0,None,0
4700570,1,R1 - 2022 Rebates,0,0.0,None,0
4700780,1,R1 - 2022 Rebates,0,0.0,None,0
4701170,1,R1 - 2022 Rebates,0,0.0,None,0
4701230,1,R1 - 2022 Rebates,0,0.0,None,0
4701260,1,R1 - 2022 Rebates,0,0.0,None,0
4701410,1,R1 - 2022 Rebates,0,0.0,None,0
4701440,1,R1 - 2022 Rebates,0,0.0,None,0
4701500,1,R1 - 2022 Rebates,0,0.0,None,0
4701590,1,R2 - Grants,0,0.0,None,0
4701620,1,R1 - 2022 Rebates,0,0.0,None,0
4701680,0,,1,5.0,COMPETITIVE_R2,0
4701770,1,R1 - 2022 Rebates,0,0.0,None,0
4701830,1,R1 - 2022 Rebates,0,0.0,None,0
4701860,1,R1 - 2022 Rebates,0,0.0,None,0
4701920,1,R1 - 2022 Rebates,0,0.0,None,0
4701980,1,R1 - 2022 Rebates,0,0.0,None,0
4702190,1,R1 - 2022 Rebates,0,0.0,None,0
4702220,1,R1 - 2022 Rebates,0,0.0,None,0
4702550,1,R1 - 2022 Rebates,0,0.0,None,0
4703030,1,R1 - 2022 Rebates,0,0.0,None,0
4703090,1,R1 - 2022 Rebates,0,0.0,None,0
4703180,1,R1 - 2022 Rebates,0,0.0,None,0
4703270,1,R1 - 2022 Rebates,0,0.0,None,0
4703390,1,R1 - 2022 Rebates,0,0.0,None,0
4703720,1,R1 - 2022 Rebates,0,0.0,None,0
4703750,1,R1 - 2022 Rebates,0,0.0,None,0
4703870,1,R1 - 2022 Rebates,0,0.0,None,0
4704170,1,R1 - 2022 Rebates,0,0.0,None,0
4704260,1,R1 - 2022 Rebates,0,0.0,None,0
4704350,1,R1 - 2022 Rebates,1,5.0,COMPETITIVE_R2,0
4704380,1,R1 - 2022 Rebates,0,0.0,None,0
4704500,1,R1 - 2022 Rebates,0,0.0,None,0
4800211,1,R1 - 2022 Rebates,0,0.0,None,0
4807710,1,R1 - 2022 Rebates,0,0.0,None,0
4807830,1,R1 - 2022 Rebates,1,20.0,COMPETITIVE_R2,0
4808090,1,R3 - 2023 Rebates,0,0.0,None,0
4808940,1,R1 - 2022 Rebates,0,0.0,None,0
4809410,1,R1 - 2022 Rebates,0,0.0,None,0
4809570,1,R1 - 2022 Rebates,0,0.0,None,0
4809630,0,,1,10.0,COMPETITIVE_R2,0
4810320,1,R1 - 2022 Rebates,0,0.0,None,0
4810380,0,,1,3.0,COMPETITIVE_R2,0
4810620,1,R1 - 2022 Rebates,0,0.0,None,0
4810710,1,R1 - 2022 Rebates,0,0.0,None,0
4811010,1,R1 - 2022 Rebates,0,0.0,None,0
4811680,1,R3 - 2023 Rebates,0,0.0,None,0
4811790,1,R1 - 2022 Rebates,0,0.0,None,0
4812780,0,,1,4.0,COMPETITIVE_R2,0
4813050,1,R1 - 2022 Rebates,0,0.0,None,0
4814190,1,R1 - 2022 Rebates,0,0.0,None,0
4815420,1,R1 - 2022 Rebates,0,0.0,None,0
4816620,0,,1,20.0,COMPETITIVE_R2,0
4816740,1,R1 - 2022 Rebates,0,0.0,None,0
4817010,1,R1 - 2022 Rebates,0,0.0,None,0
4817390,1,R1 - 2022 Rebates,0,0.0,None,0
4818180,1,R1 - 2022 Rebates,0,0.0,None,0
4818300,1,R1 - 2022 Rebates,0,0.0,None,0
4818720,1,R3 - 2023 Rebates,0,0.0,None,0
4819700,1,R1 - 2022 Rebates,0,0.0,None,0
4819820,0,,1,3.0,COMPETITIVE_R2,0
4820010,1,R1 - 2022 Rebates,0,0.0,None,0
4821150,1,R1 - 2022 Rebates,0,0.0,None,0
4821930,1,R1 - 2022 Rebates,0,0.0,None,0
4823310,1,R1 - 2022 Rebates,0,0.0,None,0
4823460,1,R1 - 2022 Rebates,0,0.0,None,0
4823490,1,R3 - 2023 Rebates,0,0.0,None,0
4824750,1,R1 - 2022 Rebates,0,0.0,None,0
4825890,0,,1,3.0,COMPETITIVE_R2,0
4826130,1,R1 - 2022 Rebates,0,0.0,None,0
4827960,1,R1 - 2022 Rebates,0,0.0,None,0
4828110,1,R1 - 2022 Rebates,1,10.0,COMPETITIVE_R2,0
4828410,0,,1,2.0,COMPETITIVE_R2,0
4828550,1,R1 - 2022 Rebates,0,0.0,None,0
4828620,1,R2 - Grants,0,0.0,None,0
4829670,1,R1 - 2022 Rebates,0,0.0,None,0
4830390,1,R1 - 2022 Rebates,0,0.0,None,0
4831860,0,,1,5.0,COMPETITIVE_R2,0
4833340,1,R1 - 2022 Rebates,0,0.0,None,0
4834050,1,R1 - 2022 Rebates,0,0.0,None,0
4834230,1,R1 - 2022 Rebates,0,0.0,None,0
4834470,1,R3 - 2023 Rebates,0,0.0,None,0
4835890,1,R1 - 2022 Rebates,0,0.0,None,0
4837150,1,R1 - 2022 Rebates,0,0.0,None,0
4837260,1,R1 - 2022 Rebates,0,0.0,None,0
4838640,0,,1,3.0,COMPETITIVE_R2,0
4838730,1,R1 - 2022 Rebates,1,15.0,COMPETITIVE_R2,0
4838970,1,R1 - 2022 Rebates,1,6.0,COMPETITIVE_R2,0
4839270,1,R1 - 2022 Rebates,0,0.0,None,0
4839330,0,,1,3.0,COMPETITIVE_R2,0
4839930,1,R1 - 2022 Rebates,0,0.0,None,0
4840020,0,,1,4.0,COMPETITIVE_R2,0
4841220,1,R1 - 2022 Rebates,0,0.0,None,0
4841700,1,R1 - 2022 Rebates,0,0.0,None,0
4841790,1,R1 - 2022 Rebates,0,0.0,None,0
4842450,1,R1 - 2022 Rebates,0,0.0,None,0
4843200,1,R1 - 2022 Rebates,0,0.0,None,0
4843320,1,R1 - 2022 Rebates,0,0.0,None,0
4843800,1,R1 - 2022 Rebates,0,0.0,None,0
4844310,1,R1 - 2022 Rebates,1,3.0,COMPETITIVE_R2,0
4846680,1,R1 - 2022 Rebates,0,0.0,None,0
4900072,1,R1 - 2022 Rebates,1,4.0,COMPETITIVE_R2,0
4900142,1,R1 - 2022 Rebates,0,0.0,None,0
4900240,1,R1 - 2022 Rebates,0,0.0,None,0
4900360,1,R1 - 2022 Rebates,0,0.0,None,0
4900420,1,R1 - 2022 Rebates,0,0.0,None,0
4900570,1,R1 - 2022 Rebates,1,2.0,COMPETITIVE_R2,0
4900630,1,R1 - 2022 Rebates,0,0.0,None,0
4900750,1,R1 - 2022 Rebates,0,0.0,None,0
4900780,1,R1 - 2022 Rebates,0,0.0,None,0
4900870,1,R1 - 2022 Rebates,0,0.0,None,0
5000396,1,R2 - Grants,0,0.0,None,0
5000403,1,R2 - Grants,0,0.0,None,0
5000431,1,R3 - 2023 Rebates,0,0.0,None,0
5000443,1,R1 - 2022 Rebates,0,0.0,None,0
5001830,1,R1 - 2022 Rebates,0,0.0,None,0
5003930,1,R1 - 2022 Rebates,0,0.0,None,0
5007050,1,R1 - 2022 Rebates,0,0.0,None,0
5007170,1,R1 - 2022 Rebates,0,0.0,None,0
5007470,1,R1 - 2022 Rebates,0,0.0,None,0
5008010,1,R1 - 2022 Rebates,0,0.0,None,0
5099906,1,R1 - 2022 Rebates,0,0.0,None,0
5099917,1,R2 - Grants,0,0.0,None,0
5099924,1,R1 - 2022 Rebates,0,0.0,None,0
5099930,1,R2 - Grants,0,0.0,None,0
5099936,1,R2 - Grants,0,0.0,None,0
5099952,1,R2 - Grants,0,0.0,None,0
5100120,1,R1 - 2022 Rebates,0,0.0,None,0
5100180,1,R1 - 2022 Rebates,0,0.0,None,0
5100210,1,R1 - 2022 Rebates,0,0.0,None,0
5100240,1,R1 - 2022 Rebates,0,0.0,None,0
5100330,1,R1 - 2022 Rebates,0,0.0,None,0
5100420,1,R1 - 2022 Rebates,0,0.0,None,0
5100450,1,R1 - 2022 Rebates,0,0.0,None,0
5100480,1,R1 - 2022 Rebates,0,0.0,None,0
5100600,1,R1 - 2022 Rebates,0,0.0,None,0
5100930,1,R1 - 2022 Rebates,0,0.0,None,0
5101020,1,R1 - 2022 Rebates,0,0.0,None,0
5101050,1,R1 - 2022 Rebates,0,0.0,None,0
5101080,1,R1 - 2022 Rebates,0,0.0,None,0
5101110,1,R1 - 2022 Rebates,0,0.0,None,0
5101140,1,R1 - 2022 Rebates,0,0.0,None,0
5101190,1,R1 - 2022 Rebates,0,0.0,None,0
5101260,1,R1 - 2022 Rebates,1,42.0,COMPETITIVE_R2,0
5101290,1,R1 - 2022 Rebates,0,0.0,None,0
5101320,1,R1 - 2022 Rebates,0,0.0,None,0
5101380,1,R1 - 2022 Rebates,0,0.0,None,0
5101510,1,R1 - 2022 Rebates,0,0.0,None,0
5101830,1,R1 - 2022 Rebates,0,0.0,None,0
5101860,1,R1 - 2022 Rebates,0,0.0,None,0
5101890,1,R1 - 2022 Rebates,0,0.0,None,0
5101980,1,R1 - 2022 Rebates,0,0.0,None,0
5102010,1,R1 - 2022 Rebates,0,0.0,None,0
5102070,1,R1 - 2022 Rebates,0,0.0,None,0
5102120,1,R1 - 2022 Rebates,0,0.0,None,0
5102250,1,R1 - 2022 Rebates,0,0.0,None,0
5102340,1,R2 - Grants,0,0.0,None,0
5102360,1,R1 - 2022 Rebates,0,0.0,None,0
5102400,1,R1 - 2022 Rebates,0,0.0,None,0
5102610,1,R1 - 2022 Rebates,0,0.0,None,0
5102640,1,R1 - 2022 Rebates,1,0.0,COMPETITIVE_R2,0
5102670,1,R1 - 2022 Rebates,0,0.0,None,0
5102710,1,R1 - 2022 Rebates,0,0.0,None,0
5102760,1,R1 - 2022 Rebates,0,0.0,None,0
5102820,1,R1 - 2022 Rebates,0,0.0,None,0
5102850,1,R1 - 2022 Rebates,0,0.0,None,0
5103000,1,R1 - 2022 Rebates,0,0.0,None,0
5103060,1,R1 - 2022 Rebates,0,0.0,None,0
5103090,1,R1 - 2022 Rebates,0,0.0,None,0
5103240,1,R1 - 2022 Rebates,0,0.0,None,0
5103270,1,R1 - 2022 Rebates,0,0.0,None,0
5103300,1,R1 - 2022 Rebates,0,0.0,None,0
5103330,1,R1 - 2022 Rebates,0,0.0,None,0
5103420,1,R1 - 2022 Rebates,0,0.0,None,0
5103460,1,R1 - 2022 Rebates,0,0.0,None,0
5103510,1,R1 - 2022 Rebates,0,0.0,None,0
5103600,1,R1 - 2022 Rebates,0,0.0,None,0
5103660,1,R1 - 2022 Rebates,0,0.0,None,0
5103750,1,R1 - 2022 Rebates,0,0.0,None,0
5103840,1,R1 - 2022 Rebates,0,0.0,None,0
5103980,1,R2 - Grants,0,0.0,None,0
5104080,1,R2 - Grants,0,0.0,None,0
5300328,1,R3 - 2023 Rebates,0,0.0,None,0
5300420,1,R1 - 2022 Rebates,0,0.0,None,0
5300480,1,R1 - 2022 Rebates,0,0.0,None,0
5300690,1,R1 - 2022 Rebates,0,0.0,None,0
5301080,1,R1 - 2022 Rebates,0,0.0,None,0
5301110,0,,1,5.0,COMPETITIVE_R2,0
5301260,0,,1,1.0,COMPETITIVE_R2,0
5301890,1,R1 - 2022 Rebates,0,0.0,None,0
5302490,1,R1 - 2022 Rebates,0,0.0,None,0
5302670,1,R1 - 2022 Rebates,1,3.0,COMPETITIVE_R2,0
5302700,1,R1 - 2022 Rebates,0,0.0,None,0
5302880,1,R1 - 2022 Rebates,0,0.0,None,0
5303540,1,R1 - 2022 Rebates,0,0.0,None,0
5303750,1,R1 - 2022 Rebates,0,0.0,None,0
5304080,1,R1 - 2022 Rebates,0,0.0,None,0
5304110,1,R1 - 2022 Rebates,0,0.0,None,0
5304230,1,R1 - 2022 Rebates,1,2.0,COMPETITIVE_R2,0
5304260,1,R1 - 2022 Rebates,0,0.0,None,0
5304410,1,R3 - 2023 Rebates,0,0.0,None,0
5304500,1,R1 - 2022 Rebates,0,0.0,None,0
5304530,1,R1 - 2022 Rebates,0,0.0,None,0
5304650,1,R1 - 2022 Rebates,0,0.0,None,0
5304800,1,R1 - 2022 Rebates,0,0.0,None,0
5304920,0,,1,2.0,COMPETITIVE_R2,0
5305010,1,R1 - 2022 Rebates,0,0.0,None,0
5305430,1,R1 - 2022 Rebates,0,0.0,None,0
5305460,1,R1 - 2022 Rebates,0,0.0,None,0
5305610,1,R3 - 2023 Rebates,0,0.0,None,0
5305760,1,R1 - 2022 Rebates,0,0.0,None,0
5305790,1,R1 - 2022 Rebates,0,0.0,None,0
5305850,1,R1 - 2022 Rebates,0,0.0,None,0
5305880,1,R2 - Grants,0,0.0,None,0
5306180,1,R1 - 2022 Rebates,0,0.0,None,0
5306220,1,R1 - 2022 Rebates,0,0.0,None,0
5306570,1,R1 - 2022 Rebates,0,0.0,None,0
5306690,1,R1 - 2022 Rebates,0,0.0,None,0
5306900,1,R1 - 2022 Rebates,0,0.0,None,0
5306930,1,R1 - 2022 Rebates,1,1.0,COMPETITIVE_R2,0
5306990,1,R1 - 2022 Rebates,0,0.0,None,0
5307050,1,R1 - 2022 Rebates,0,0.0,None,0
5307210,1,R1 - 2022 Rebates,1,2.0,COMPETITIVE_R2,0
5307260,1,R1 - 2022 Rebates,1,1.0,COMPETITIVE_R2,0
5307320,1,R1 - 2022 Rebates,0,0.0,None,0
5307440,1,R1 - 2022 Rebates,0,0.0,None,0
5307710,1,R2 - Grants,1,14.0,COMPETITIVE_R2,0
5307740,1,R2 - Grants,0,0.0,None,0
5307800,0,,1,1.0,COMPETITIVE_R2,0
5307950,1,R1 - 2022 Rebates,0,0.0,None,0
5308020,1,R1 - 2022 Rebates,1,3.0,COMPETITIVE_R2,0
5308040,1,R1 - 2022 Rebates,0,0.0,None,0
5308130,1,R2 - Grants,0,0.0,None,0
5308190,0,,1,1.0,COMPETITIVE_R2,0
5308250,1,R2 - Grants,0,0.0,None,0
5308340,1,R2 - Grants,0,0.0,None,0
5308670,1,R1 - 2022 Rebates,0,0.0,None,0
5308700,1,R3 - 2023 Rebates,1,11.0,COMPETITIVE_R2,0
5308790,0,,1,2.0,COMPETITIVE_R2,0
5308910,1,R1 - 2022 Rebates,0,0.0,None,0
5308940,0,,1,1.0,COMPETITIVE_R2,0
5308970,1,R3 - 2023 Rebates,1,3.0,COMPETITIVE_R2,0
5309150,1,R1 - 2022 Rebates,0,0.0,None,0
5309180,1,R1 - 2022 Rebates,0,0.0,None,0
5309240,1,R1 - 2022 Rebates,0,0.0,None,0
5309450,1,R1 - 2022 Rebates,1,15.0,COMPETITIVE_R2,0
5309480,0,,1,1.0,COMPETITIVE_R2,0
5309690,0,,1,3.0,COMPETITIVE_R2,0
5309900,0,,1,1.0,COMPETITIVE_R2,0
5310050,1,R1 - 2022 Rebates,0,0.0,None,0
5310110,1,R1 - 2022 Rebates,0,0.0,None,0
5400060,1,R1 - 2022 Rebates,0,0.0,None,0
5400180,1,R1 - 2022 Rebates,1,6.0,COMPETITIVE_R2,0
5400210,0,,1,4.0,COMPETITIVE_R2,0
5400240,1,R1 - 2022 Rebates,1,3.0,COMPETITIVE_R2,0
5400300,1,R1 - 2022 Rebates,0,0.0,None,0
5400330,1,R1 - 2022 Rebates,0,0.0,None,0
5400360,1,R1 - 2022 Rebates,1,5.0,COMPETITIVE_R2,0
5400450,1,R1 - 2022 Rebates,0,0.0,None,0
5400600,1,R1 - 2022 Rebates,1,21.0,COMPETITIVE_R2,0
5400630,1,R1 - 2022 Rebates,1,6.0,COMPETITIVE_R2,0
5400660,1,R1 - 2022 Rebates,0,0.0,None,0
5400780,1,R1 - 2022 Rebates,0,0.0,None,0
5400900,1,R1 - 2022 Rebates,0,0.0,None,0
